SKU,Name,Image,colour1,percent1,colour2,percent2,colour3,percent3
008421367429,"Leona - Blue Leopard (Small) by Ty","https://dynamic.indigoimages.ca/gifts/008421367429.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,53.0,GREY/WHITE,31.0
008421368006,"Beanie Boos Large - Coconut the Monkey by Ty","https://dynamic.indigoimages.ca/gifts/008421368006.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,49.0,GREY/WHITE,26.0,PINK,10.0
008421368013,"Beanie Boos Large - Safari the Giraffe by Ty","https://dynamic.indigoimages.ca/gifts/008421368013.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,43.0,GREY/WHITE,20.0,PURPLE,13.0
008421368037,"Beanie Boos Large - Waddles the Penguin by Ty","https://dynamic.indigoimages.ca/gifts/008421368037.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,51.0,BLACK,36.0
008421368099,"Ty Beanie Boos Zippy Green Turtle Large Plush","https://dynamic.indigoimages.ca/gifts/008421368099.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,71.0
008421368136,"Ty - Owliver Camouflage Owl (Large) by Ty","https://dynamic.indigoimages.ca/gifts/008421368136.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,39.0,BLUE,19.0,BLACK,17.0
008421368150,"TY - Ellie the Pink Speckled Elephant (Large) by Ty","https://dynamic.indigoimages.ca/gifts/008421368150.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,45.0,GREY/WHITE,21.0,BROWN,11.0
008421368174,"Ty - Leona Blue Leopard (Large) by Ty","https://dynamic.indigoimages.ca/gifts/008421368174.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,48.0,GREEN,42.0
008421368198,"Ty - Fantasia - Multicolor Unicorn (Large) by Ty","https://dynamic.indigoimages.ca/gifts/008421368198.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,45.0
008421368273,"TY - Slick the Brown Fox (Large) by Ty","https://dynamic.indigoimages.ca/gifts/008421368273.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,28.0,BLACK,23.0,GREY/WHITE,21.0
008421368297,"TY - Icy the White Seal (Large) by Ty","https://dynamic.indigoimages.ca/gifts/008421368297.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,44.0,BLUE,25.0,GREEN,17.0
008421369027,"Slush Beanie Boos (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421369027.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,70.0
008421369041,"Beanie Boos Medium - Waddles the Penguin by Ty","https://dynamic.indigoimages.ca/gifts/008421369041.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,44.0,BLACK,38.0
008421369058,"Safari Beanie Boos (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421369058.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,48.0,GREY/WHITE,23.0,BLACK,7.0
008421369850,"Ty Beanie Boos Glamour Pink Leopard Medium Plush by Ty","https://dynamic.indigoimages.ca/gifts/008421369850.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,62.0
008421369898,"Ty Beanie Boos Zippy Green Turtle Medium Plush  by Ty","https://dynamic.indigoimages.ca/gifts/008421369898.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,71.0
008421369959,"Swoops Beanie Boos (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421369959.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,50.0,BROWN,29.0,PINK,10.0
008421370009,"TY Beanie Boos - Slowpoke Turtle (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370009.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,67.0
008421370344,"Ty - Tabitha Tabby Cat (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370344.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,48.0,GREY/WHITE,28.0
008421370351,"Zoey - Pink Zebra (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370351.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,34.0,GREY/WHITE,19.0,BLACK,18.0
008421370368,"Oscar - Blue/Purple Owl (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370368.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,74.0
008421370375,"Whiskers - Grey Schnauzer Dog (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370375.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,61.0,BLUE,22.0,GREEN,9.0
008421370382,"Tasha - Pink/Grey Leopard (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370382.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,37.0,PURPLE,23.0,PINK,13.0
008421370399,"Ty - Specks - Grey Speckled Elephant (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370399.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,35.0,GREY/WHITE,27.0,PINK,14.0
008421370405,"Ty - Maddie - Brown Dog with Bow (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370405.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,78.0
008421370412,"Ty - Fantasia - Multicolor Unicorn (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370412.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,46.0
008421370429,"Slick Beanie Boos (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370429.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,31.0,BLACK,24.0,GREY/WHITE,22.0
008421370436,"Ty - Roxie Pink/Purple Raccoon (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370436.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,49.0,PURPLE,35.0
008421370443,"Ty - Ice Cube Blue Penguin (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370443.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,57.0,GREY/WHITE,30.0
008421370450,"Ty - Grapes Purple Monkey (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370450.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,52.0,GREY/WHITE,27.0
008421370467,"Ty - Icy - White Seal (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370467.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,44.0,BLUE,26.0,GREEN,16.0
008421370481,"TY Purple Lamb (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370481.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,35.0,PURPLE,29.0,PINK,17.0
008421370504,"TY - Sugar Pie Pink Unicorn (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370504.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,40.0,PURPLE,29.0,GREY/WHITE,20.0
008421370528,"Beanie Boos Medium - Cinder the Green Dragon by Ty","https://dynamic.indigoimages.ca/gifts/008421370528.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,30.0,BLUE,27.0,GREY/WHITE,24.0
008421370535,"Beanie Boos Medium - Brutus the Boxer Dog by Ty","https://dynamic.indigoimages.ca/gifts/008421370535.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,47.0,GREY/WHITE,22.0,BLACK,13.0
008421370542,"Beanie Boos Medium - Sophie the Pink Cat by Ty","https://dynamic.indigoimages.ca/gifts/008421370542.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,48.0
008421370559,"Beanie Boos Medium - Buckwheat the Brown Linx by Ty","https://dynamic.indigoimages.ca/gifts/008421370559.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,36.0,PINK,19.0,GREY/WHITE,18.0
008421370610,"TY Beanie Boos Darla Pink Dragon (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370610.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,52.0,PURPLE,22.0,GREEN,12.0
008421370634,"Ty Beanie Boos - Sammy the Brown Owl (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370634.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,36.0,BROWN,20.0,PINK,15.0
008421370641,"Ty Beanie Boos - Tauri the Tan Cat (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370641.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,28.0,BLACK,25.0,GREY/WHITE,23.0
008421370658,"Ty Beanie Boos - Pippie the White Dog (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370658.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,79.0
008421370665,"Ty Beanie Boos - Pablo the Tan Chihuahua (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370665.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",ORANGE,31.0,BROWN,27.0,YELLOW,12.0
008421370672,"Ty Beanie Boos - Lindi the Pink Cat (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370672.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,47.0,PURPLE,22.0,BLACK,10.0
008421370689,"TY Beanie Boos Patches Tan Leopard (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370689.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,49.0
008421370696,"TY - Slush the Dog (Large) by Ty","https://dynamic.indigoimages.ca/gifts/008421370696.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,76.0
008421370733,"TY - Precious the Dog (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370733.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,56.0
008421370740,"TY - Dotty the Multicolor Leopard (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370740.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,24.0,PURPLE,18.0,BLACK,16.0
008421370757,"TY - Kiki the Gery cat (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370757.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,41.0,BLUE,27.0,PURPLE,20.0
008421370764,"TY - Tracey the Black/White Dog (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370764.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,70.0
008421370771,"TY - Scoop the Snowman (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370771.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,62.0
008421370788,"TY - Mac the Mouse (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370788.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,49.0
008421370801,"TY - Shadow the Black Cat (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370801.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,71.0
008421370818,"TY - Mist the White Ghost (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370818.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,61.0
008421370887,"TY beanie Boos Boom Boom the Panda (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370887.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,48.0,GREY/WHITE,28.0,BLACK,9.0
008421370894,"Ty Beanie Boos - Sugar the Pink Elephant (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370894.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,73.0
008421370900,"Ty Beanie Boos - Honey Bun the White Dog with Heart (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370900.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,68.0
008421370917,"TY BEANIE BOOS - Twinkle the Purple Lamb (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370917.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,50.0,PINK,31.0
008421370924,"TY BEANIE BOOS - Bubby  the Multicolor Bunny (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421370924.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,40.0,PINK,35.0
008421371303,"TY Frizzys - Zinger (Small) by Ty","https://dynamic.indigoimages.ca/gifts/008421371303.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,54.0
008421371310,"TY Frizzys - Scoops (Small) by Ty","https://dynamic.indigoimages.ca/gifts/008421371310.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,85.0
008421371334,"TY Frizzys - Kink (Small) by Ty","https://dynamic.indigoimages.ca/gifts/008421371334.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,54.0,PURPLE,27.0,GREY/WHITE,13.0
008421371341,"TY Frizzys - Lola (Small) by Ty","https://dynamic.indigoimages.ca/gifts/008421371341.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,85.0
008421371365,"TY Frizzys - Zwippy (Small) by Ty","https://dynamic.indigoimages.ca/gifts/008421371365.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,71.0
008421371389,"TY Frizzys - Tang (Small) by Ty","https://dynamic.indigoimages.ca/gifts/008421371389.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",ORANGE,35.0,BROWN,34.0
008421371716,"Ty Beanie Boos - Pablo Tan Chihuahua (Small) by Ty","https://dynamic.indigoimages.ca/gifts/008421371716.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,29.0,ORANGE,29.0,YELLOW,12.0
008421371723,"Ty Beanie Boos - Lindi Pink Cat (Small) by Ty","https://dynamic.indigoimages.ca/gifts/008421371723.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,44.0,PURPLE,21.0,BLACK,10.0
008421371730,"TY Beanie Boos Darla Pink Dragon by Ty","https://dynamic.indigoimages.ca/gifts/008421371730.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,52.0,PURPLE,22.0,GREEN,12.0
008421371747,"Ty Beanie Boos - Sammy the Brown Owl","https://dynamic.indigoimages.ca/gifts/008421371747.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,36.0,BROWN,20.0,PINK,15.0
008421371754,"Ty Beanie Boos - Pippie White Dog (Small) by Ty","https://dynamic.indigoimages.ca/gifts/008421371754.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,77.0
008421371761,"TY Beanie Boos Sami Orange Fish by Ty","https://dynamic.indigoimages.ca/gifts/008421371761.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",ORANGE,49.0,BROWN,21.0,RED,16.0
008421371778,"TY Beanie Boos Patches Tan Leopard by Ty","https://dynamic.indigoimages.ca/gifts/008421371778.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,48.0
008421371785,"TY Beanie Boos Tauri Tan Cat  by Ty","https://dynamic.indigoimages.ca/gifts/008421371785.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,25.0,BROWN,20.0,GREY/WHITE,18.0
008421371907,"TY beanie Boos - Kiki the Grey Cat (Small) by Ty","https://dynamic.indigoimages.ca/gifts/008421371907.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,56.0
008421371921,"TY - Ghoulie the Orange Ghost (Small) by Ty","https://dynamic.indigoimages.ca/gifts/008421371921.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",ORANGE,69.0
008421371945,"TY - Mist the White Ghost (Small) by Ty","https://dynamic.indigoimages.ca/gifts/008421371945.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,61.0
008421371952,"TY - Scoop the Snowman (Small) by Ty","https://dynamic.indigoimages.ca/gifts/008421371952.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,61.0
008421371969,"TY - Mac the Mouse (Small) by Ty","https://dynamic.indigoimages.ca/gifts/008421371969.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,50.0
008421371983,"TY - Pierre the Pink Seal (Small) by Ty","https://dynamic.indigoimages.ca/gifts/008421371983.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,88.0
008421371990,"Ty - Scooter the Snail (Small) by Ty","https://dynamic.indigoimages.ca/gifts/008421371990.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,70.0
008421372003,"TY - Piggley the Pig (Small) by Ty","https://dynamic.indigoimages.ca/gifts/008421372003.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,57.0,PINK,21.0,BROWN,7.0
008421372010,"TY - Owlette the White Owl (Small) by Ty","https://dynamic.indigoimages.ca/gifts/008421372010.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,63.0
008421372034,"TY - Patsy the Pink Poodle (Small) by Ty","https://dynamic.indigoimages.ca/gifts/008421372034.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,57.0,PURPLE,34.0
008421372072,"TY Beanie Boos - Boom Boom the Panda (Small) by Ty","https://dynamic.indigoimages.ca/gifts/008421372072.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,48.0,GREY/WHITE,28.0,BLACK,9.0
008421372096,"Ty Beanie Boos - Sugar the Pink Elephant (Small) by Ty","https://dynamic.indigoimages.ca/gifts/008421372096.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,65.0
008421372102,"Ty Beanie Boos - Honey Bun the White Dog with Heart (Small) by Ty","https://dynamic.indigoimages.ca/gifts/008421372102.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,61.0
008421372119,"TY BEANIE BOOS - twinkle the Purple lamb (small) by Ty","https://dynamic.indigoimages.ca/gifts/008421372119.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,44.0,PINK,37.0
008421372126,"TY BEANIE BOOS - Bubby the Multicolor Bunny (small) by Ty","https://dynamic.indigoimages.ca/gifts/008421372126.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,41.0,GREY/WHITE,41.0
008421373260,"TY Frizzys - Zinger (clip) by Ty","https://dynamic.indigoimages.ca/gifts/008421373260.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,62.0
008421373277,"TY Frizzys - Scoops (Clip) by Ty","https://dynamic.indigoimages.ca/gifts/008421373277.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,85.0
008421373291,"TY Frizzys - Lola (clip) by Ty","https://dynamic.indigoimages.ca/gifts/008421373291.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,77.0
008421373307,"TY Frizzys - Kink (Clip) by Ty","https://dynamic.indigoimages.ca/gifts/008421373307.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,65.0
008421373390,"TY BEANIE BOOS - Nuggest the Yellow Chick (Exclusive to Indigo) by Ty","https://dynamic.indigoimages.ca/gifts/008421373390.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",YELLOW,47.0
008421375264,"TY Frizzys - Zinger (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421375264.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,52.0,BROWN,21.0,PINK,18.0
008421375271,"TY Frizzys - Scoops (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421375271.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,85.0
008421375295,"TY Frizzys - Lola (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421375295.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,85.0
008421375301,"TY Frizzys - Kink (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421375301.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,54.0,PURPLE,27.0,GREY/WHITE,13.0
008421375349,"TY Frizzys - Tang (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421375349.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",ORANGE,50.0,YELLOW,30.0
008421375356,"TY Frizzys - Zwippy (Medium) by Ty","https://dynamic.indigoimages.ca/gifts/008421375356.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,71.0
008421410002,"Ty My Little Pony - Pinkie Pie by Ty","https://dynamic.indigoimages.ca/gifts/008421410002.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,72.0,PINK,20.0,BLUE,4.0
008421410040,"Ty - My Little Pony Twilight Sparkle by Ty","https://dynamic.indigoimages.ca/gifts/008421410040.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,79.0
008421410057,"Ty My Little Pony - Rainbow Dash by Ty","https://dynamic.indigoimages.ca/gifts/008421410057.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,69.0
008421410088,"TY My Little Pony - Rarity by Ty","https://dynamic.indigoimages.ca/gifts/008421410088.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,76.0
008421410132,"TY My Little Pony - Applejack by Ty","https://dynamic.indigoimages.ca/gifts/008421410132.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,38.0,ORANGE,33.0,GREY/WHITE,15.0
008421410194,"TY My Little Pony  - Fluttershy by Ty","https://dynamic.indigoimages.ca/gifts/008421410194.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,32.0,YELLOW,27.0,BROWN,22.0
008421411009,"TY My little pony rarity Clip by Ty","https://dynamic.indigoimages.ca/gifts/008421411009.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,60.0,PURPLE,22.0,BLUE,11.0
008421411016,"TY My little pony apple jack Clip by Ty","https://dynamic.indigoimages.ca/gifts/008421411016.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,50.0
